ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
206,2018,013380,"Bellingham, WA",17-1011,"Architects, Except Landscape & Naval",19,32.38,28.10,31.01,36.17,67356.00
207,2018,014740,"Bremerton-Silverdale, WA",17-1011,"Architects, Except Landscape & Naval",64,34.96,27.84,35.05,43.13,72718.00
208,2018,028420,"Kennewick-Richland, WA",17-1011,"Architects, Except Landscape & Naval",48,44.81,32.27,44.77,56.74,93210.00
209,2018,036500,"Olympia-Tumwater, WA",17-1011,"Architects, Except Landscape & Naval",76,36.47,31.43,38.02,42.09,75835.00
210,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",17-1011,"Architects, Except Landscape & Naval",1358,40.99,29.84,37.17,47.03,85269.00
211,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1011,"Architects, Except Landscape & Naval",3129,36.99,28.21,35.09,43.91,76942.00
212,2018,44060,"Spokane-Spokane Valley, WA",17-1011,"Architects, Except Landscape & Naval",161,42.81,33.32,39.04,48.76,89057.00
213,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",17-1011,"Architects, Except Landscape & Naval",252,38.22,27.99,38.28,46.68,79501.00
214,2018,48300,"Wenatchee, WA",17-1011,"Architects, Except Landscape & Naval",21,29.89,24.48,30.66,35.45,62167.00
215,2018,49420,"Yakima, WA",17-1011,"Architects, Except Landscape & Naval",37,27.40,18.64,27.55,33.71,56978.00
216,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),17-1011,"Architects, Except Landscape & Naval",,26.30,17.08,18.55,45.80,54693.00
217,2018,000053,Washington State,17-3011,Architectural & Civil Drafters,1902,28.70,20.78,26.72,34.69,59679.00
218,2018,013380,"Bellingham, WA",17-3011,Architectural & Civil Drafters,74,28.20,19.75,29.14,35.10,58653.00
219,2018,014740,"Bremerton-Silverdale, WA",17-3011,Architectural & Civil Drafters,26,23.67,17.47,23.19,29.74,49240.00
220,2018,028420,"Kennewick-Richland, WA",17-3011,Architectural & Civil Drafters,143,,,,,
221,2018,030300,"Lewiston, ID-WA",17-3011,Architectural & Civil Drafters,,24.26,17.06,18.85,34.28,50469.00
222,2018,034580,"Mount Vernon-Anacortes, WA",17-3011,Architectural & Civil Drafters,12,30.22,26.46,28.88,31.30,62857.00
223,2018,036500,"Olympia-Tumwater, WA",17-3011,Architectural & Civil Drafters,88,25.12,20.56,23.47,28.42,52256.00
224,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",17-3011,Architectural & Civil Drafters,1026,28.79,21.91,27.18,33.98,59882.00
225,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3011,Architectural & Civil Drafters,1103,29.30,21.03,27.17,35.65,60928.00
226,2018,44060,"Spokane-Spokane Valley, WA",17-3011,Architectural & Civil Drafters,146,23.35,20.25,22.85,26.24,48560.00
227,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",17-3011,Architectural & Civil Drafters,147,30.13,24.98,30.63,35.43,62675.00
228,2018,48300,"Wenatchee, WA",17-3011,Architectural & Civil Drafters,32,28.25,20.23,32.00,35.87,58755.00
229,2018,49420,"Yakima, WA",17-3011,Architectural & Civil Drafters,22,21.32,16.75,19.32,26.40,44356.00
230,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),17-3011,Architectural & Civil Drafters,,17.66,11.61,19.79,22.56,36740.00
231,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),17-3011,Architectural & Civil Drafters,10,30.64,23.21,29.66,38.25,63710.00
232,2018,000053,Washington State,11-9041,Architectural & Engineering Managers,4352,75.64,61.25,72.74,87.03,157317.00
233,2018,013380,"Bellingham, WA",11-9041,Architectural & Engineering Managers,76,58.30,53.62,58.69,63.82,121269.00
234,2018,014740,"Bremerton-Silverdale, WA",11-9041,Architectural & Engineering Managers,86,67.04,60.89,64.48,69.85,139456.00
235,2018,028420,"Kennewick-Richland, WA",11-9041,Architectural & Engineering Managers,594,76.55,62.43,72.99,85.86,159215.00
236,2018,030300,"Lewiston, ID-WA",11-9041,Architectural & Engineering Managers,18,53.67,42.89,45.25,71.54,111645.00
237,2018,031020,"Longview, WA",11-9041,Architectural & Engineering Managers,25,61.54,47.48,63.05,76.26,127995.00
238,2018,034580,"Mount Vernon-Anacortes, WA",11-9041,Architectural & Engineering Managers,49,67.00,56.53,64.07,76.67,139375.00
239,2018,036500,"Olympia-Tumwater, WA",11-9041,Architectural & Engineering Managers,52,62.37,54.33,62.98,71.66,129730.00
240,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",11-9041,Architectural & Engineering Managers,3598,79.66,57.17,70.41,93.12,165686.00
241,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9041,Architectural & Engineering Managers,2886,78.51,64.58,76.15,91.20,163288.00
242,2018,44060,"Spokane-Spokane Valley, WA",11-9041,Architectural & Engineering Managers,112,62.38,48.60,58.84,71.28,129750.00
243,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",11-9041,Architectural & Engineering Managers,112,69.78,57.80,68.32,78.83,145141.00
244,2018,47460,"Walla Walla, WA",11-9041,Architectural & Engineering Managers,22,62.99,59.72,64.69,64.70,131016.00
245,2018,49420,"Yakima, WA",11-9041,Architectural & Engineering Managers,20,56.89,51.92,59.38,65.93,118330.00
246,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),11-9041,Architectural & Engineering Managers,16,66.85,57.71,65.45,77.13,139058.00
247,2018,530004,Eastern WA Nonmetropolitan Area (NMA),11-9041,Architectural & Engineering Managers,48,69.63,57.91,68.92,79.26,144814.00
248,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-1031,"Architecture Teachers, Postsecondary",16,,,,,79308.00
249,2018,000053,Washington State,25-4011,Archivists,162,28.07,19.80,25.25,34.02,58379.00
250,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-4011,Archivists,21,25.32,19.62,24.29,30.56,52662.00
251,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4011,Archivists,74,28.78,20.47,24.40,35.66,59862.00
252,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-4011,Archivists,17,29.66,20.61,27.57,42.23,61690.00
253,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),25-4011,Archivists,,19.38,16.20,17.72,19.24,40304.00
254,2018,000053,Washington State,25-1062,"Area, Ethnic, & Cultural Studies Teachers, Postsecondary",190,,,,,75713.00
255,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-1062,"Area, Ethnic, & Cultural Studies Teachers, Postsecondary",51,,,,,68260.00
256,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1062,"Area, Ethnic, & Cultural Studies Teachers, Postsecondary",107,,,,,84375.00
257,2018,000053,Washington State,27-1011,Art Directors,661,48.21,38.69,46.97,57.27,100298.00
258,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",27-1011,Art Directors,1018,54.69,38.67,48.28,61.98,113763.00
259,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1011,Art Directors,551,51.36,42.02,48.76,59.52,106827.00
260,2018,44060,"Spokane-Spokane Valley, WA",27-1011,Art Directors,39,30.98,23.02,29.05,39.58,64452.00
261,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",27-1011,Art Directors,13,33.40,20.03,28.89,48.18,69478.00
262,2018,000053,Washington State,25-1121,"Art, Drama, & Music Teachers, Postsecondary",2522,,,,,68625.00
263,2018,013380,"Bellingham, WA",25-1121,"Art, Drama, & Music Teachers, Postsecondary",113,,,,,66625.00
264,2018,036500,"Olympia-Tumwater, WA",25-1121,"Art, Drama, & Music Teachers, Postsecondary",,,,,,51941.00
265,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-1121,"Art, Drama, & Music Teachers, Postsecondary",780,,,,,68930.00
266,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1121,"Art, Drama, & Music Teachers, Postsecondary",1040,,,,,72332.00
267,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-1121,"Art, Drama, & Music Teachers, Postsecondary",219,,,,,
268,2018,47460,"Walla Walla, WA",25-1121,"Art, Drama, & Music Teachers, Postsecondary",,,,,,70870.00
269,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),25-1121,"Art, Drama, & Music Teachers, Postsecondary",13,,,,,54358.00
270,2018,000053,Washington State,27-1019,"Artists & Related Workers, All Other",81,25.67,16.57,20.85,31.56,53403.00
271,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",27-1019,"Artists & Related Workers, All Other",109,26.55,18.01,22.89,29.57,55241.00
272,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1019,"Artists & Related Workers, All Other",33,27.04,17.32,21.44,31.58,56247.00
273,2018,530003,Central WA Nonmetropolitan Area (NMA),27-1019,"Artists & Related Workers, All Other",11,18.38,14.34,17.11,20.85,38232.00
274,2018,000053,Washington State,51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",16921,18.09,14.00,16.88,20.98,37615.00
275,2018,013380,"Bellingham, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",736,17.44,13.90,16.87,19.72,36275.00
276,2018,014740,"Bremerton-Silverdale, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",143,16.80,13.15,16.03,18.93,34944.00
277,2018,028420,"Kennewick-Richland, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",311,15.57,12.62,14.69,17.66,32375.00
278,2018,030300,"Lewiston, ID-WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",1243,,,,,
279,2018,031020,"Longview, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",221,16.39,12.94,14.66,17.91,34084.00
280,2018,034580,"Mount Vernon-Anacortes, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",302,19.23,15.63,17.98,22.03,40000.00
281,2018,036500,"Olympia-Tumwater, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",219,17.92,13.53,15.10,19.01,37278.00
282,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",7993,17.71,13.06,16.36,20.78,36837.00
283,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",9217,18.79,14.44,17.41,21.88,39100.00
284,2018,44060,"Spokane-Spokane Valley, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",1134,16.68,13.54,16.10,18.88,34698.00
285,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",1682,18.60,14.23,18.11,22.65,38690.00
286,2018,47460,"Walla Walla, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",157,17.88,14.09,17.40,21.32,37185.00
287,2018,48300,"Wenatchee, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",50,15.19,12.07,13.35,15.77,31587.00
288,2018,49420,"Yakima, WA",51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",508,16.13,12.13,15.18,18.98,33552.00
289,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",137,19.10,14.98,18.53,22.08,39734.00
290,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",415,17.21,13.80,15.83,21.11,35783.00
291,2018,530003,Central WA Nonmetropolitan Area (NMA),51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",48,16.69,14.29,16.76,18.89,34729.00
292,2018,530004,Eastern WA Nonmetropolitan Area (NMA),51-2098,"Assemblers & Fabricators, All Other, Inc Team Assemblers",788,17.49,14.22,15.80,20.78,36377.00
293,2018,000053,Washington State,27-2021,Athletes & Sports Competitors,113,,,,,74830.00
294,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",27-2021,Athletes & Sports Competitors,46,,,,,
295,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2021,Athletes & Sports Competitors,63,,,,,
296,2018,000053,Washington State,29-9091,Athletic Trainers,320,,,,,51880.00
297,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",29-9091,Athletic Trainers,52,,,,,51352.00
300,2018,530004,Eastern WA Nonmetropolitan Area (NMA),29-9091,Athletic Trainers,18,,,,,50712.00
301,2018,000053,Washington State,19-2021,Atmospheric & Space Scientists,259,44.23,32.00,43.12,53.14,92012.00
302,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-2021,Atmospheric & Space Scientists,189,42.27,29.79,40.56,50.86,87940.00
303,2018,000053,Washington State,25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",393,,,,,94357.00
304,2018,013380,"Bellingham, WA",25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",19,,,,,71682.00
305,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",28,,,,,70108.00
306,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",213,,,,,109559.00
307,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-1051,"Atmospheric/Earth/Marine/Space Science Teachers, Postsec",31,,,,,
308,2018,000053,Washington State,27-4011,Audio & Video Equipment Technicians,1638,24.13,16.67,22.75,29.88,50184.00
309,2018,013380,"Bellingham, WA",27-4011,Audio & Video Equipment Technicians,11,18.83,12.00,16.78,27.00,39167.00
310,2018,034580,"Mount Vernon-Anacortes, WA",27-4011,Audio & Video Equipment Technicians,,19.54,14.65,17.53,23.82,40639.00
311,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",27-4011,Audio & Video Equipment Technicians,378,21.85,14.02,21.17,27.83,45442.00
312,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-4011,Audio & Video Equipment Technicians,1083,25.11,18.40,23.49,30.59,52236.00
313,2018,44060,"Spokane-Spokane Valley, WA",27-4011,Audio & Video Equipment Technicians,165,23.45,17.30,24.16,28.57,48783.00
314,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",27-4011,Audio & Video Equipment Technicians,99,26.78,18.76,24.07,35.60,55698.00
315,2018,000053,Washington State,29-1181,Audiologists,436,42.78,35.27,43.43,50.12,88975.00
316,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",29-1181,Audiologists,68,51.00,42.43,46.84,51.41,106066.00
317,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1181,Audiologists,307,43.49,37.13,44.44,49.61,90468.00
318,2018,48300,"Wenatchee, WA",29-1181,Audiologists,16,27.37,21.51,23.98,30.41,56927.00
319,2018,000053,Washington State,25-9011,Audio-Visual & Multimedia Collections Specialists,75,22.31,17.90,21.42,24.70,46407.00
320,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-9011,Audio-Visual & Multimedia Collections Specialists,57,23.47,19.05,22.34,27.89,48814.00
321,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-9011,Audio-Visual & Multimedia Collections Specialists,32,24.67,19.70,23.47,29.31,51312.00
322,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-9011,Audio-Visual & Multimedia Collections Specialists,10,23.06,17.78,21.53,24.59,47971.00
323,2018,000053,Washington State,53-6031,Automotive & Watercraft Service Attendants,2218,14.58,12.05,13.51,15.94,30308.00
324,2018,013380,"Bellingham, WA",53-6031,Automotive & Watercraft Service Attendants,,12.71,11.77,12.18,13.50,26434.00
325,2018,014740,"Bremerton-Silverdale, WA",53-6031,Automotive & Watercraft Service Attendants,71,14.21,11.98,12.63,15.01,29553.00
326,2018,028420,"Kennewick-Richland, WA",53-6031,Automotive & Watercraft Service Attendants,131,14.73,12.73,14.16,15.55,30638.00
327,2018,030300,"Lewiston, ID-WA",53-6031,Automotive & Watercraft Service Attendants,18,17.58,14.42,16.47,20.78,36567.00
328,2018,031020,"Longview, WA",53-6031,Automotive & Watercraft Service Attendants,51,14.58,11.80,12.23,15.71,30308.00
329,2018,034580,"Mount Vernon-Anacortes, WA",53-6031,Automotive & Watercraft Service Attendants,39,16.55,12.63,15.02,20.97,34419.00
330,2018,036500,"Olympia-Tumwater, WA",53-6031,Automotive & Watercraft Service Attendants,,14.53,11.87,12.56,15.49,30235.00
331,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",53-6031,Automotive & Watercraft Service Attendants,2284,12.96,11.15,12.16,14.05,26950.00
332,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-6031,Automotive & Watercraft Service Attendants,767,13.95,11.92,13.01,15.13,29006.00
333,2018,44060,"Spokane-Spokane Valley, WA",53-6031,Automotive & Watercraft Service Attendants,214,13.79,11.95,12.81,14.84,28675.00
334,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",53-6031,Automotive & Watercraft Service Attendants,272,16.71,15.00,16.83,18.56,34760.00
335,2018,48300,"Wenatchee, WA",53-6031,Automotive & Watercraft Service Attendants,,13.91,11.86,12.33,16.71,28944.00
336,2018,49420,"Yakima, WA",53-6031,Automotive & Watercraft Service Attendants,60,13.97,12.23,12.85,14.51,29058.00
337,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),53-6031,Automotive & Watercraft Service Attendants,,14.91,11.98,12.71,16.73,31000.00
338,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),53-6031,Automotive & Watercraft Service Attendants,120,,,,,
339,2018,530004,Eastern WA Nonmetropolitan Area (NMA),53-6031,Automotive & Watercraft Service Attendants,64,14.00,11.99,12.70,14.98,29099.00
340,2018,000053,Washington State,49-3021,Automotive Body & Related Repairers,2333,26.57,17.52,23.05,30.39,55265.00
341,2018,013380,"Bellingham, WA",49-3021,Automotive Body & Related Repairers,,25.20,20.96,25.50,29.28,52411.00
342,2018,014740,"Bremerton-Silverdale, WA",49-3021,Automotive Body & Related Repairers,,21.96,14.01,18.47,26.86,45668.00
343,2018,028420,"Kennewick-Richland, WA",49-3021,Automotive Body & Related Repairers,97,21.08,15.45,18.29,25.52,43861.00
344,2018,030300,"Lewiston, ID-WA",49-3021,Automotive Body & Related Repairers,11,20.04,13.45,18.42,24.82,41687.00
345,2018,034580,"Mount Vernon-Anacortes, WA",49-3021,Automotive Body & Related Repairers,57,22.52,18.05,23.06,27.68,46846.00
346,2018,036500,"Olympia-Tumwater, WA",49-3021,Automotive Body & Related Repairers,97,28.95,20.44,24.53,34.81,60231.00
347,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",49-3021,Automotive Body & Related Repairers,1062,21.30,15.08,18.31,23.42,44287.00
348,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-3021,Automotive Body & Related Repairers,901,32.55,20.05,27.73,37.97,67695.00
349,2018,44060,"Spokane-Spokane Valley, WA",49-3021,Automotive Body & Related Repairers,297,21.21,14.32,18.51,26.92,44135.00
350,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",49-3021,Automotive Body & Related Repairers,331,24.11,20.39,22.62,24.84,50147.00
351,2018,47460,"Walla Walla, WA",49-3021,Automotive Body & Related Repairers,19,23.62,15.58,19.72,33.39,49131.00
352,2018,48300,"Wenatchee, WA",49-3021,Automotive Body & Related Repairers,22,25.26,18.52,25.08,30.75,52533.00
353,2018,49420,"Yakima, WA",49-3021,Automotive Body & Related Repairers,,20.36,14.22,20.09,23.90,42348.00
354,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),49-3021,Automotive Body & Related Repairers,,15.19,13.44,14.92,17.22,31593.00
355,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),49-3021,Automotive Body & Related Repairers,57,20.34,16.47,18.58,25.35,42307.00
356,2018,530004,Eastern WA Nonmetropolitan Area (NMA),49-3021,Automotive Body & Related Repairers,38,20.93,16.61,19.25,24.21,43536.00
357,2018,000053,Washington State,49-3022,Automotive Glass Installers & Repairers,672,18.40,14.09,18.03,22.21,38285.00
358,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",49-3022,Automotive Glass Installers & Repairers,,21.52,19.41,21.77,23.89,44754.00
359,2018,44060,"Spokane-Spokane Valley, WA",49-3022,Automotive Glass Installers & Repairers,24,18.75,14.64,19.92,22.76,38996.00
360,2018,49420,"Yakima, WA",49-3022,Automotive Glass Installers & Repairers,,18.42,13.85,15.06,18.04,38326.00
361,2018,000053,Washington State,49-3023,Automotive Service Technicians & Mechanics,12865,23.58,16.73,22.44,28.99,49040.00
